MAE,MSE,R^2,MAPE,file_name
1382.7873410256414,1912987.2503356077,-2157.1051947794504,3131.711960372122,predD128L20N10_BatchSize_5_epochs_10_Balance.csv
1278.0342410256412,1634257.9410688318,-1842.6612955007763,2894.46901894287,predD128L20N10_BatchSize_5_epochs_15_Balance.csv
222.90748974358976,50381.205723586194,-55.83673101963889,504.8368834276025,predD128L20N10_BatchSize_5_epochs_20_Balance.csv
51.522169461538454,2963.045808934311,-2.3427115374181273,116.6864850001742,predD128L20N10_BatchSize_5_epochs_25_Balance.csv
115.16643205128206,14047.820389973253,-14.84781819827148,260.82686902591144,predD128L20N10_BatchSize_5_epochs_30_Balance.csv
142.51509179487178,21193.77896232838,-22.90941417282531,322.76562293120867,predD128L20N10_BatchSize_5_epochs_35_Balance.csv
1482.7060410256408,2199303.6239287755,-2480.108316255261,3358.006039418822,predD128L20N10_BatchSize_5_epochs_40_Balance.csv
49.88353723076923,3632.529177272393,-3.097978220337935,112.9753401238081,predD128L20N10_BatchSize_5_epochs_45_Balance.csv
1365.189141025641,1864627.8106091733,-2102.5492859139144,3091.8558727540913,predD128L20N10_BatchSize_5_epochs_50_Balance.csv
1383.0822410256412,1913802.9052753549,-2158.025362523541,3132.3798446011087,predD128L20N10_BatchSize_5_epochs_55_Balance.csv
1638.650041025641,2686060.3767881803,-3029.2349645147133,3711.1852127153,predD128L20N10_BatchSize_5_epochs_60_Balance.csv
1745.0618410256411,3046127.248838646,-3435.4385013672318,3952.1847481446216,predD128L20N10_BatchSize_5_epochs_65_Balance.csv
1127.2947410256409,1271679.8529789126,-1433.6247714555798,2553.076903868712,predD128L20N10_BatchSize_5_epochs_70_Balance.csv
1158.287141025641,1342515.5209001987,-1513.536868564319,2623.2679353317612,predD128L20N10_BatchSize_5_epochs_75_Balance.csv
1229.4599410256412,1512458.1664216183,-1705.2548771657857,2784.4588158093406,predD128L20N10_BatchSize_5_epochs_80_Balance.csv
33.46421386923077,1805.6955618194786,-1.0370658358905214,75.7891511654917,predD128L20N10_BatchSize_5_epochs_85_Balance.csv
1229.044341025641,1511436.4120419975,-1704.1022017184919,2783.5175723859193,predD128L20N10_BatchSize_5_epochs_90_Balance.csv
1585.6306410256414,2515110.949594231,-2836.381171679915,3591.107826854509,predD128L20N10_BatchSize_5_epochs_95_Balance.csv
1070.094941025641,1145989.602643516,-1291.8293767741138,2423.5318230914854,predD128L20N10_BatchSize_5_epochs_100_Balance.csv
1480.208041025641,2191902.264551812,-2471.758594051387,3352.3486138372377,predD128L20N10_BatchSize_6_epochs_10_Balance.csv
196.08557538461542,39157.42312117439,-43.17480473911052,444.0910930186643,predD128L20N10_BatchSize_6_epochs_15_Balance.csv
165.664068974359,27876.848151888364,-30.448809081249095,375.1930111148536,predD128L20N10_BatchSize_6_epochs_20_Balance.csv
1552.829541025641,2412166.0033167484,-2720.2455187639066,3516.8204840826475,predD128L20N10_BatchSize_6_epochs_25_Balance.csv
157.8343484615384,25627.018445803387,-27.910700594002616,357.4604005760675,predD128L20N10_BatchSize_6_epochs_30_Balance.csv
28.908821564102563,1156.3420841384614,-0.30450835899899853,65.47218040440877,predD128L20N10_BatchSize_6_epochs_35_Balance.csv
1303.0503410256415,1698826.611081885,-1915.5033816938358,2951.125033391019,predD128L20N10_BatchSize_6_epochs_40_Balance.csv
1384.6619410256405,1918175.1107597412,-2162.9577944395623,3135.957520818573,predD128L20N10_BatchSize_6_epochs_45_Balance.csv
34.234169051282045,2012.2659283953278,-1.27010480732989,77.53293184748144,predD128L20N10_BatchSize_6_epochs_50_Balance.csv
218.1255538461539,48175.746807797535,-53.34867871181449,494.0068408032428,predD128L20N10_BatchSize_6_epochs_55_Balance.csv
1187.567441025641,1411202.846819035,-1591.025348874339,2689.5814334328293,predD128L20N10_BatchSize_6_epochs_60_Balance.csv
1521.734441025641,2316562.1288384655,-2612.391575609592,3446.396859502213,predD128L20N10_BatchSize_6_epochs_65_Balance.csv
1005.3490410256412,1011613.1141260215,-1140.2347449358988,2276.89647042427,predD128L20N10_BatchSize_6_epochs_70_Balance.csv
1159.6229410256412,1345611.785187803,-1517.0298683437566,2626.2932312052135,predD128L20N10_BatchSize_6_epochs_75_Balance.csv
1294.8131410256408,1677427.490007532,-1891.3623141848009,2932.46957062055,predD128L20N10_BatchSize_6_epochs_80_Balance.csv
1001.0215410256412,1002930.5454321947,-1130.4396474521652,2267.0956260670614,predD128L20N10_BatchSize_6_epochs_85_Balance.csv
1259.9542410256408,1588371.1093133448,-1790.8948187685796,2853.52175932916,predD128L20N10_BatchSize_6_epochs_90_Balance.csv
1477.407541025641,2183619.4621142764,-2462.4144863137944,3346.006091683024,predD128L20N10_BatchSize_6_epochs_95_Balance.csv
1372.7266410256414,1885264.8508163851,-2125.8306243902907,3108.9266675183803,predD128L20N10_BatchSize_6_epochs_100_Balance.csv
158.46882692307696,25972.293104481603,-28.300216537921443,358.8973560121254,predD128L20N10_BatchSize_7_epochs_10_Balance.csv
80.49966325641029,7022.005731143325,-6.921760609482827,182.3141930407313,predD128L20N10_BatchSize_7_epochs_15_Balance.csv
132.21462333333332,17904.064420141654,-19.19817666113298,299.43730676763334,predD128L20N10_BatchSize_7_epochs_20_Balance.csv
185.99812282051283,35345.72690006451,-38.874702156484695,421.24521143773023,predD128L20N10_BatchSize_7_epochs_25_Balance.csv
1257.6593410256407,1582593.437903895,-1784.3768335178809,2848.3243109836117,predD128L20N10_BatchSize_7_epochs_30_Balance.csv
1399.642041025641,1959884.2628412677,-2210.011290358679,3169.88418252982,predD128L20N10_BatchSize_7_epochs_35_Balance.csv
1437.9376410256411,2068551.0793132312,-2332.6019772998216,3256.6153703209025,predD128L20N10_BatchSize_7_epochs_40_Balance.csv
164.38254102564105,27908.03962889205,-30.483997234511847,372.29062960941224,predD128L20N10_BatchSize_7_epochs_45_Balance.csv
151.0287651282051,23380.059526631358,-25.37583073793303,342.0472375466022,predD128L20N10_BatchSize_7_epochs_50_Balance.csv
1072.6072410256409,1151372.713335483,-1297.9022448219116,2429.221635056503,predD128L20N10_BatchSize_7_epochs_55_Balance.csv
1319.808741025641,1742781.5327225327,-1965.0904057119853,2989.079157036504,predD128L20N10_BatchSize_7_epochs_60_Balance.csv
44.750261128205125,3058.7091485223254,-2.450632565160798,101.3495885065214,predD128L20N10_BatchSize_7_epochs_65_Balance.csv
30.795838076923076,2036.0836845758608,-1.2969744183699952,69.74586154632351,predD128L20N10_BatchSize_7_epochs_70_Balance.csv
59.5617974871795,4525.069337649695,-4.104882765217476,134.89449030789424,predD128L20N10_BatchSize_7_epochs_75_Balance.csv
1459.787741025641,2131866.6686835894,-2404.030421115493,3306.1010847725347,predD128L20N10_BatchSize_7_epochs_80_Balance.csv
1476.6159410256412,2181281.0571258846,-2459.776453074388,3344.213290205689,predD128L20N10_BatchSize_7_epochs_85_Balance.csv
1368.9622410256413,1874944.037188791,-2114.1873677506273,3100.4011219381896,predD128L20N10_BatchSize_7_epochs_90_Balance.csv
1079.4451410256413,1166088.2323187117,-1314.5033162383622,2444.7079882928197,predD128L20N10_BatchSize_7_epochs_95_Balance.csv
33.383977358974356,1563.5288435426748,-0.7638694240356199,75.60743295664393,predD128L20N10_BatchSize_7_epochs_100_Balance.csv
1273.4232410256411,1622493.1706190933,-1829.3890626521186,2884.026108872139,predD128L20N10_BatchSize_8_epochs_10_Balance.csv
149.04752461538465,22565.62214178014,-24.45703655843097,337.5601595800282,predD128L20N10_BatchSize_8_epochs_15_Balance.csv
146.804241025641,22437.905017959994,-24.31295457966703,332.47961115434197,predD128L20N10_BatchSize_8_epochs_20_Balance.csv
171.4544415384615,30185.79766176059,-33.05361260561369,388.30694300879196,predD128L20N10_BatchSize_8_epochs_25_Balance.csv
1390.0559410256408,1933141.9390155256,-2179.8423762905463,3148.1737552409377,predD128L20N10_BatchSize_8_epochs_30_Balance.csv
1304.6102410256412,1702894.3008238268,-1920.092279168869,2954.6578669237297,predD128L20N10_BatchSize_8_epochs_35_Balance.csv
1316.9951410256408,1735362.6213199932,-1956.7208824782992,2982.706966237326,predD128L20N10_BatchSize_8_epochs_40_Balance.csv
1198.3363410256416,1436896.4060575676,-1620.0111163724353,2713.970644940246,predD128L20N10_BatchSize_8_epochs_45_Balance.csv
147.45106923076926,22215.813317928052,-24.062405470428455,333.9445360681061,predD128L20N10_BatchSize_8_epochs_50_Balance.csv
1402.4125410256408,1967647.3550608407,-2218.7690955367707,3176.1587612222856,predD128L20N10_BatchSize_8_epochs_55_Balance.csv
118.06769076923077,14463.965821139482,-15.317285841940308,267.3975877167513,predD128L20N10_BatchSize_8_epochs_60_Balance.csv
119.7369082051282,15210.409744934082,-16.15937431339775,271.17800141694056,predD128L20N10_BatchSize_8_epochs_65_Balance.csv
68.46884676923075,5763.612639028563,-5.502125079402319,155.06701571410318,predD128L20N10_BatchSize_8_epochs_70_Balance.csv
62.070286717948726,4326.479644923435,-3.8808470601039113,140.57567171112998,predD128L20N10_BatchSize_8_epochs_75_Balance.csv
1699.5373410256411,2889313.593375352,-3258.531747593354,3849.0816773324354,predD128L20N10_BatchSize_8_epochs_80_Balance.csv
1061.3566410256406,1127364.3392840768,-1270.8175913567836,2403.741478031613,predD128L20N10_BatchSize_8_epochs_85_Balance.csv
180.6220866666667,33429.03627439433,-36.71241905955437,409.0696612118327,predD128L20N10_BatchSize_8_epochs_90_Balance.csv
1291.5943410256411,1669102.3616043061,-1881.9704571031314,2925.179690131358,predD128L20N10_BatchSize_8_epochs_95_Balance.csv
1275.6344410256415,1628129.646965645,-1835.7477610081114,2889.0339949594095,predD128L20N10_BatchSize_8_epochs_100_Balance.csv
167.22352179487183,28467.96912169231,-31.115672509352528,378.7248318834858,predD128L20N10_BatchSize_9_epochs_10_Balance.csv
214.99114256410257,46583.265332177194,-51.55214685070388,486.9080823683814,predD128L20N10_BatchSize_9_epochs_15_Balance.csv
80.56932058974358,6683.616024701979,-6.5400118115215,182.4719517194922,predD128L20N10_BatchSize_9_epochs_20_Balance.csv
164.04469384615388,27602.179065510118,-30.13894565583723,371.5254793788691,predD128L20N10_BatchSize_9_epochs_25_Balance.csv
214.2648176923077,46402.49975671776,-51.348219131181516,485.2631148302575,predD128L20N10_BatchSize_9_epochs_30_Balance.csv
1193.699741025641,1425805.4915595283,-1607.4990830649085,2703.469756448822,predD128L20N10_BatchSize_9_epochs_35_Balance.csv
1214.341141025641,1475510.8266223012,-1663.573341682369,2750.218028826611,predD128L20N10_BatchSize_9_epochs_40_Balance.csv
107.69882512820513,12187.028072784668,-12.748595861360522,243.91436684823643,predD128L20N10_BatchSize_9_epochs_45_Balance.csv
1504.5228410256411,2264475.3990027127,-2553.6307855322448,3407.4163366279145,predD128L20N10_BatchSize_9_epochs_50_Balance.csv
121.57283615384614,16507.302506544333,-17.62244261425126,275.33597809549246,predD128L20N10_BatchSize_9_epochs_55_Balance.csv
32.5952877948718,1593.044224960448,-0.7971667175499486,73.8212229823115,predD128L20N10_BatchSize_9_epochs_60_Balance.csv
1304.4287410256413,1702420.760248585,-1919.5580621346523,2954.246808980152,predD128L20N10_BatchSize_9_epochs_65_Balance.csv
1062.9712410256411,1130794.279082437,-1274.6870216916293,2407.398195142914,predD128L20N10_BatchSize_9_epochs_70_Balance.csv
1291.8974410256412,1669885.4179634447,-1882.8538492931032,2925.8661455732226,predD128L20N10_BatchSize_9_epochs_75_Balance.csv
42.03012397435897,3286.3385832098647,-2.7074289789360098,95.18907068442876,predD128L20N10_BatchSize_9_epochs_80_Balance.csv
1322.6614410256414,1750319.7074108708,-1973.5944738657086,2995.5399008141612,predD128L20N10_BatchSize_9_epochs_85_Balance.csv
182.5681631794872,34458.82271214876,-37.87415574151154,413.4771003821094,predD128L20N10_BatchSize_9_epochs_90_Balance.csv
1349.621841025641,1822365.533608286,-2054.8717911878925,3056.5993310182234,predD128L20N10_BatchSize_9_epochs_95_Balance.csv
1341.277541025641,1799911.8618946357,-2029.5410496690456,3037.701310089314,predD128L20N10_BatchSize_9_epochs_100_Balance.csv
115.94017435897436,13983.243283209453,-14.774966594296421,262.5792267221055,predD128L20N10_BatchSize_10_epochs_10_Balance.csv
167.68625051282052,28703.82539647036,-31.381749897861283,379.7728115817471,predD128L20N10_BatchSize_10_epochs_15_Balance.csv
1331.9416410256408,1774954.9549329232,-2001.3863243564483,3016.5575312714136,predD128L20N10_BatchSize_10_epochs_20_Balance.csv
112.62345794871796,13084.822238190343,-13.761427625850724,255.06758690375258,predD128L20N10_BatchSize_10_epochs_25_Balance.csv
189.61458641025644,36459.148123968465,-40.13079005088297,429.4357132902058,predD128L20N10_BatchSize_10_epochs_30_Balance.csv
114.3520715384615,13513.034364839754,-14.244508114143326,258.9825199475035,predD128L20N10_BatchSize_10_epochs_35_Balance.csv
178.63365461538464,32747.418487456944,-35.94346313128795,404.56629597797945,predD128L20N10_BatchSize_10_epochs_40_Balance.csv
148.1901941025641,22486.497312861946,-24.367773180280157,335.6184928165759,predD128L20N10_BatchSize_10_epochs_45_Balance.csv
1309.700841025641,1716202.7128181164,-1935.1059459113437,2966.1869664696114,predD128L20N10_BatchSize_10_epochs_50_Balance.csv
142.12265846153846,20711.01421009946,-22.364791034611052,321.8768469588042,predD128L20N10_BatchSize_10_epochs_55_Balance.csv
1268.645341025641,1610347.4211409108,-1815.6870345603172,2873.205206675881,predD128L20N10_BatchSize_10_epochs_60_Balance.csv
158.91493102564104,26140.37513772974,-28.48983552729958,359.9076845797378,predD128L20N10_BatchSize_10_epochs_65_Balance.csv
294.2225530769232,87198.25780202255,-97.37128454737397,666.3499593500659,predD128L20N10_BatchSize_10_epochs_70_Balance.csv
1296.129041025641,1680836.9108248933,-1895.20859636773,2935.4497973310417,predD128L20N10_BatchSize_10_epochs_75_Balance.csv
58.24552820512821,4883.446445380333,-4.509180022163563,131.91342725403888,predD128L20N10_BatchSize_10_epochs_80_Balance.csv
169.07022717948715,29396.25064099119,-32.16289808216553,382.90721710549235,predD128L20N10_BatchSize_10_epochs_85_Balance.csv
125.78249256410257,16572.656407310016,-17.69617054564065,284.8699324049663,predD128L20N10_BatchSize_10_epochs_90_Balance.csv
73.73851435897436,6744.673071798307,-6.6088923179092784,167.0016643244562,predD128L20N10_BatchSize_10_epochs_95_Balance.csv
225.7216397435897,51468.43310357162,-57.063268758581664,511.2103198569121,predD128L20N10_BatchSize_10_epochs_100_Balance.csv
124.0389323076923,15594.236733437161,-16.59238243597657,280.92114841871756,predD128L20N10_BatchSize_11_epochs_10_Balance.csv
203.08429923076923,41900.57481319215,-46.269446334642836,459.94167721629253,predD128L20N10_BatchSize_11_epochs_15_Balance.csv
1367.407241025641,1870688.982644201,-2109.387097746142,3096.879385837563,predD128L20N10_BatchSize_11_epochs_20_Balance.csv
139.77813564102564,19831.92599111832,-21.373062076814925,316.56701373967786,predD128L20N10_BatchSize_11_epochs_25_Balance.csv
183.45445384615388,34003.606970154055,-37.36061156740803,415.4843555823975,predD128L20N10_BatchSize_11_epochs_30_Balance.csv
91.71166128205128,9176.390348844425,-9.352194285503414,207.70692500667823,predD128L20N10_BatchSize_11_epochs_35_Balance.csv
1390.9303410256412,1935573.6334205526,-2182.5856524554474,3150.154080672699,predD128L20N10_BatchSize_11_epochs_40_Balance.csv
127.1179023076923,16755.052174031644,-17.901937338701433,287.8943444327012,predD128L20N10_BatchSize_11_epochs_45_Balance.csv
1279.4303410256412,1637828.4173718342,-1846.6892697886315,2897.630881174435,predD128L20N10_BatchSize_11_epochs_50_Balance.csv
174.41399512820516,30883.58346986752,-33.840808221818,395.00968687936273,predD128L20N10_BatchSize_11_epochs_55_Balance.csv
151.33892692307694,23399.7308227309,-25.398022588031886,342.749686414792,predD128L20N10_BatchSize_11_epochs_60_Balance.csv
192.55794615384616,37488.482985652736,-41.292017294702134,436.1017816285526,predD128L20N10_BatchSize_11_epochs_65_Balance.csv
1529.2116410256413,2339374.662883179,-2638.1271617821303,3463.3310879083874,predD128L20N10_BatchSize_11_epochs_70_Balance.csv
1217.6764410256412,1483622.334863717,-1672.7242066817173,2757.7717564255936,predD128L20N10_BatchSize_11_epochs_75_Balance.csv
147.26165205128206,22518.488710509613,-24.403863750899262,333.51554743847345,predD128L20N10_BatchSize_11_epochs_80_Balance.csv
174.5576948717949,31018.349872543735,-33.99284272892005,395.33513548042424,predD128L20N10_BatchSize_11_epochs_85_Balance.csv
1483.8906410256411,2202817.8543583336,-2484.072837683384,3360.6889002450616,predD128L20N10_BatchSize_11_epochs_90_Balance.csv
131.20534235897435,19249.64638840466,-20.71617289200201,297.1515053251414,predD128L20N10_BatchSize_11_epochs_95_Balance.csv
89.4070741025641,9732.086540993658,-9.979093831637883,202.48753731083264,predD128L20N10_BatchSize_11_epochs_100_Balance.csv
129.73981487179486,17351.861541040245,-18.57521803882546,293.8324049662606,predD128L20N10_BatchSize_12_epochs_10_Balance.csv
151.70457897435898,23384.42691335094,-25.38075773363856,343.57780862010895,predD128L20N10_BatchSize_12_epochs_15_Balance.csv
168.41525205128204,28876.31353551318,-31.576339563234562,381.4238411865135,predD128L20N10_BatchSize_12_epochs_20_Balance.csv
1195.234541025641,1429472.02789562,-1611.6354259037744,2706.9457439518706,predD128L20N10_BatchSize_12_epochs_25_Balance.csv
216.01027512820517,47832.15451388116,-52.9610607001121,489.2161955145702,predD128L20N10_BatchSize_12_epochs_30_Balance.csv
124.6075164102564,16202.362594519187,-17.278429653306745,282.2088674928282,predD128L20N10_BatchSize_12_epochs_35_Balance.csv
