MAE,MSE,R^2,MAPE,file_name
239.98495692307702,58098.34978092929,-113.91647679070842,693.6598274635364,pred_BatchSize_5_epochs_10_Resyn2.csv
136.26443692307691,19073.56700152139,-36.72683953866505,393.8628779793668,pred_BatchSize_5_epochs_15_Resyn2.csv
209.42936692307688,44366.22996135896,-86.75483047057709,605.341019654927,pred_BatchSize_5_epochs_20_Resyn2.csv
202.96067692307693,41698.6066086318,-81.4783660226893,586.6437210956956,pred_BatchSize_5_epochs_25_Resyn2.csv
197.3851169230769,39466.45461429494,-77.06324848806452,570.5279526858769,pred_BatchSize_5_epochs_30_Resyn2.csv
89.09348692307692,8443.219643670662,-15.700389217237653,257.518527659196,pred_BatchSize_5_epochs_35_Resyn2.csv
324.239226923077,105636.64650723274,-207.94554290045292,937.1909351654219,pred_BatchSize_5_epochs_40_Resyn2.csv
139.4396769230769,19948.99373197026,-38.45840258530799,403.040688367129,pred_BatchSize_5_epochs_45_Resyn2.csv
85.90154692307694,7884.645995335772,-14.595550337358695,248.2924470828887,pred_BatchSize_5_epochs_50_Resyn2.csv
46.65989999999999,2629.631291194164,-4.201317496660251,134.86719583778012,pred_BatchSize_5_epochs_55_Resyn2.csv
204.1037869230769,42163.926067898974,-82.39875142163386,589.9478010494486,pred_BatchSize_6_epochs_10_Resyn2.csv
96.27021692307694,9773.52489797447,-18.331685862619167,278.2623665955177,pred_BatchSize_6_epochs_15_Resyn2.csv
124.43690692307689,15990.114036140692,-30.627878854454295,359.67622509782984,pred_BatchSize_6_epochs_20_Resyn2.csv
82.51710692307692,7314.643166512694,-13.46810494353812,238.50995864461044,pred_BatchSize_6_epochs_25_Resyn2.csv
110.70263692307697,12760.644053280781,-24.24010168468983,319.97827285663476,pred_BatchSize_6_epochs_30_Resyn2.csv
120.67854692307694,15068.881919023468,-28.805714376379793,348.8129469050161,pred_BatchSize_6_epochs_35_Resyn2.csv
65.54660692307694,4801.927910686541,-8.498043221189722,189.45790866239776,pred_BatchSize_6_epochs_40_Resyn2.csv
160.78105692307696,26356.11849685989,-51.131468293988355,464.72646300249033,pred_BatchSize_6_epochs_45_Resyn2.csv
114.84461692307693,13694.856267766474,-26.087940335328767,331.9503779793668,pred_BatchSize_6_epochs_50_Resyn2.csv
190.4708569230769,36784.717568569424,-71.75886765563237,550.5427650302382,pred_BatchSize_6_epochs_55_Resyn2.csv
128.76104692307692,17084.977436285004,-32.79347985665314,372.1748510316613,pred_BatchSize_7_epochs_10_Resyn2.csv
18.891760974358974,587.7565148451281,-0.16256155556002905,54.60532120834816,pred_BatchSize_7_epochs_15_Resyn2.csv
126.09541692307695,16405.62440056278,-31.449743629089994,364.4700329064391,pred_BatchSize_7_epochs_20_Resyn2.csv
18.463339743589753,505.6961664589103,-0.0002490947703481794,53.36699943673666,pred_BatchSize_7_epochs_25_Resyn2.csv
24.832448717948715,862.814136054964,-0.7066157819374379,71.77646596703427,pred_BatchSize_7_epochs_30_Resyn2.csv
157.68752692307694,25370.926378674296,-49.182793200620615,455.7848296869442,pred_BatchSize_7_epochs_35_Resyn2.csv
233.38464692307687,54973.963650967446,-107.73655175767716,674.582090448239,pred_BatchSize_7_epochs_40_Resyn2.csv
244.01934692307694,60051.01190432315,-117.77877326606792,705.3209511739595,pred_BatchSize_7_epochs_45_Resyn2.csv
57.462601923076896,3807.520851328188,-6.531141300770962,166.0916544379224,pred_BatchSize_7_epochs_50_Resyn2.csv
25.259643589743582,887.2793285925643,-0.7550070657007197,73.01124303332146,pred_BatchSize_7_epochs_55_Resyn2.csv
34.63286492307691,1502.2156413821065,-1.9713292983098007,100.10388740661682,pred_BatchSize_8_epochs_10_Resyn2.csv
100.6108256923077,10300.14611887016,-19.373323973456156,290.8085943614372,pred_BatchSize_8_epochs_15_Resyn2.csv
53.73729330769231,3130.6165014057174,-5.192248486935329,155.32390897367486,pred_BatchSize_8_epochs_20_Resyn2.csv
11.164683076923078,186.90338158254454,0.6303117353122203,32.27073995019566,pred_BatchSize_8_epochs_25_Resyn2.csv
21.014858155128202,508.5588724894705,-0.00591142584102311,60.741985951766864,pred_BatchSize_8_epochs_30_Resyn2.csv
34.70670733333334,1326.5606361020884,-1.6238899232923218,100.31732375785607,pred_BatchSize_8_epochs_35_Resyn2.csv
8.75063394871795,130.7123251664579,0.7414556534240596,25.293098837898732,pred_BatchSize_8_epochs_40_Resyn2.csv
40.698007948717944,1784.8695700256003,-2.530408751568638,117.6347615024309,pred_BatchSize_8_epochs_45_Resyn2.csv
11.801024410256408,224.354040681146,0.5562356589119599,34.11004031779912,pred_BatchSize_8_epochs_50_Resyn2.csv
10.538124205128202,189.69134566188555,0.6247972411721116,30.459715107316487,pred_BatchSize_8_epochs_55_Resyn2.csv
118.91291692307696,14645.852042712782,-27.968976273729066,343.7095161864106,pred_BatchSize_9_epochs_10_Resyn2.csv
266.4145169230769,71482.26505891462,-140.38938686837582,770.0526325151192,pred_BatchSize_9_epochs_15_Resyn2.csv
251.66430692307688,63840.49361063086,-125.27423377731755,727.4181763607256,pred_BatchSize_9_epochs_20_Resyn2.csv
194.39852692307693,38296.35750142045,-74.74883786845938,561.895422002846,pred_BatchSize_9_epochs_25_Resyn2.csv
218.38149692307692,48196.04842992204,-94.33007566798408,631.2165288153683,pred_BatchSize_9_epochs_30_Resyn2.csv
91.31394692307693,8843.807134228697,-16.492737076255,263.9366128601921,pred_BatchSize_9_epochs_35_Resyn2.csv
67.46622692307695,5057.2620067942935,-9.003085013940858,195.0064367662754,pred_BatchSize_9_epochs_40_Resyn2.csv
126.56747692307697,16524.8964462318,-31.685659508277382,365.8344895055142,pred_BatchSize_9_epochs_45_Resyn2.csv
148.52900692307693,22566.436129113623,-43.63561088152494,429.3127645855568,pred_BatchSize_9_epochs_50_Resyn2.csv
178.80473692307694,32476.70417768893,-63.237769849689485,516.822656527926,pred_BatchSize_9_epochs_55_Resyn2.csv
86.11173676923075,7751.647886812347,-14.332484792313608,248.8999862148701,pred_BatchSize_10_epochs_10_Resyn2.csv
24.28325253846154,726.3952267425987,-0.4367840141691548,70.18905260583422,pred_BatchSize_10_epochs_15_Resyn2.csv
59.75357533333332,3670.3618392482585,-6.259845635958575,172.71355374718368,pred_BatchSize_10_epochs_20_Resyn2.csv
36.05089707692308,1449.8246489577332,-1.8677017720946942,104.20261072572039,pred_BatchSize_10_epochs_25_Resyn2.csv
23.350996507692308,621.3070202021776,-0.22892326608567792,67.49443138562789,pred_BatchSize_10_epochs_30_Resyn2.csv
34.4153416923077,1276.096604310061,-1.5240738569141739,99.47515163642834,pred_BatchSize_10_epochs_35_Resyn2.csv
7.175696738461538,93.04259442582567,0.8159650457680923,20.740852365706157,pred_BatchSize_10_epochs_40_Resyn2.csv
18.023111153846152,422.84062746975735,0.16363622484941887,52.09454931519032,pred_BatchSize_10_epochs_45_Resyn2.csv
12.960657435897437,252.9948493856376,0.4995851543594675,37.46187892802087,pred_BatchSize_10_epochs_50_Resyn2.csv
26.992750282051276,844.9358064117558,-0.6712530795328548,78.02066739297995,pred_BatchSize_10_epochs_55_Resyn2.csv
66.28226015384615,4742.345154723539,-8.38019064158003,191.5842631625756,pred_BatchSize_11_epochs_10_Resyn2.csv
55.68695902564102,3531.962258925026,-5.986096171128181,160.95928213565753,pred_BatchSize_11_epochs_15_Resyn2.csv
12.973706282051282,258.08309791505326,0.48952077910198155,37.49959571030475,pred_BatchSize_11_epochs_20_Resyn2.csv
39.07632664102564,1633.5834483072802,-2.2311701645734128,112.94740446756788,pred_BatchSize_11_epochs_25_Resyn2.csv
11.912499461538463,222.8413279526288,0.5592277510765933,34.432251200640344,pred_BatchSize_11_epochs_30_Resyn2.csv
16.39571503076923,338.91881746184845,0.32963059075434753,47.390674003913205,pred_BatchSize_11_epochs_35_Resyn2.csv
33.01994412820511,1203.007451591666,-1.3795061032053932,95.44185202478353,pred_BatchSize_11_epochs_40_Resyn2.csv
12.254514,247.75532795574932,0.5099487420527933,35.420820437566704,pred_BatchSize_11_epochs_45_Resyn2.csv
9.750319128205128,152.5473586970261,0.6982667309606625,28.18261932289814,pred_BatchSize_11_epochs_50_Resyn2.csv
11.583927225641027,204.27239425209265,0.5959564438307258,33.48253600438753,pred_BatchSize_11_epochs_55_Resyn2.csv
155.08967692307692,24558.37811966256,-47.57560154199105,448.27592493774455,pred_BatchSize_12_epochs_10_Resyn2.csv
129.28286692307697,17219.629911408207,-33.059817680199835,373.6831354500179,pred_BatchSize_12_epochs_15_Resyn2.csv
73.62483292307695,5926.186254509178,-10.721786380191851,212.80745908929214,pred_BatchSize_12_epochs_20_Resyn2.csv
75.32707292307693,6179.738146716734,-11.223303036791865,217.72766542155816,pred_BatchSize_12_epochs_25_Resyn2.csv
224.5360769230769,50922.02007156409,-99.7219509634114,649.005914265386,pred_BatchSize_12_epochs_30_Resyn2.csv
114.98551692307694,13727.239333625394,-26.151992891902584,332.35763963002495,pred_BatchSize_12_epochs_35_Resyn2.csv
155.89726692307693,24809.52806564328,-48.072367234082265,450.6102076663109,pred_BatchSize_12_epochs_40_Resyn2.csv
175.00170692307694,31131.167657548704,-60.57634630029807,505.8302628068303,pred_BatchSize_12_epochs_45_Resyn2.csv
203.41604692307692,41883.65837736962,-81.84439186279363,587.9599364105301,pred_BatchSize_12_epochs_50_Resyn2.csv
174.21586692307696,30856.738519317434,-60.033535190978064,503.5588469405907,pred_BatchSize_12_epochs_55_Resyn2.csv
121.67811692307693,15311.134369504163,-29.284881137709995,351.70213447171824,pred_BatchSize_13_epochs_10_Resyn2.csv
154.07951692307697,24246.067766806937,-46.95786273270026,445.3561277125579,pred_BatchSize_13_epochs_15_Resyn2.csv
107.13870692307692,11984.272752707155,-22.70446676769556,309.67698105656353,pred_BatchSize_13_epochs_20_Resyn2.csv
218.16694692307698,48102.38696129485,-94.1448166025155,630.5963869619354,pred_BatchSize_13_epochs_25_Resyn2.csv
155.24513692307696,24606.622769823083,-47.67102775015965,448.72527125578097,pred_BatchSize_13_epochs_30_Resyn2.csv
