MAE,MSE,R^2,MAPE,file_name
182.77960717948716,34041.440886610406,-37.403293279807826,413.9559749596404,predD128L20N10_BatchSize_15_epochs_15_Balance.csv
133.30227461538465,18371.349098381153,-19.725336207738735,301.90059987688886,predD128L20N10_BatchSize_15_epochs_16_Balance.csv
103.03852476923078,11578.009357528124,-12.061541385235566,233.3598022090336,predD128L20N10_BatchSize_15_epochs_17_Balance.csv
92.08378692307693,8939.368754105737,-9.084802260391518,208.5497084818992,predD128L20N10_BatchSize_15_epochs_18_Balance.csv
229.99630666666664,54163.63383605772,-60.10381526548138,520.8915088094215,predD128L20N10_BatchSize_15_epochs_19_Balance.csv
126.34918794871795,16608.664631904194,-17.73679263370624,286.1533739445535,predD128L20N10_BatchSize_20_epochs_15_Balance.csv
166.80563666666666,28578.966076177843,-31.240891903281003,377.77841314270455,predD128L20N10_BatchSize_20_epochs_16_Balance.csv
28.326668512820515,1100.9381991655798,-0.24200537475278217,64.15373061869201,predD128L20N10_BatchSize_20_epochs_17_Balance.csv
166.16924564102564,28207.813272165244,-30.822181954087128,376.3371261657821,predD128L20N10_BatchSize_20_epochs_18_Balance.csv
63.09910087179487,5489.977802372419,-5.193428425853453,142.90571154806565,predD128L20N10_BatchSize_20_epochs_19_Balance.csv
105.38179435897436,11619.482556234145,-12.10832869422358,238.66679713359895,predD128L20N10_BatchSize_25_epochs_15_Balance.csv
72.49928174358973,5935.421503008774,-5.695948431753362,164.1950725310972,predD128L20N10_BatchSize_25_epochs_16_Balance.csv
202.03422923076928,41571.662604896315,-45.89838942078986,457.5634975203542,predD128L20N10_BatchSize_25_epochs_17_Balance.csv
49.7377282051282,3241.679114090911,-2.657047131234308,112.64511445860094,predD128L20N10_BatchSize_25_epochs_18_Balance.csv
167.01268564102566,28484.73238256097,-31.13458370719546,378.2473339450181,predD128L20N10_BatchSize_25_epochs_19_Balance.csv
96.09927166666667,9729.056075568069,-9.975675061765571,217.6439062844799,predD128L20N10_BatchSize_30_epochs_15_Balance.csv
179.8360141025641,32882.58235715557,-36.09594603429314,407.28937817214666,predD128L20N10_BatchSize_30_epochs_16_Balance.csv
151.1651023076923,23504.21789241701,-25.515897962181565,342.3560115445814,predD128L20N10_BatchSize_30_epochs_17_Balance.csv
186.1711458974359,35264.18153807118,-38.78270809364025,421.637070998014,predD128L20N10_BatchSize_30_epochs_18_Balance.csv
175.96348538461538,31717.09293711936,-34.781118258311174,398.51894461156087,predD128L20N10_BatchSize_30_epochs_19_Balance.csv
140.95143384615383,20543.585873048425,-22.175909501877506,319.22427846366475,predD128L20N10_BatchSize_35_epochs_15_Balance.csv
136.34227487179484,19214.18119307624,-20.676163413497274,308.78553791477447,predD128L20N10_BatchSize_35_epochs_16_Balance.csv
148.06532846153843,22749.563923021342,-24.66454746241843,335.3356993530853,predD128L20N10_BatchSize_35_epochs_17_Balance.csv
179.6174243589744,33120.00697601668,-36.36379272445944,406.79432004274065,predD128L20N10_BatchSize_35_epochs_18_Balance.csv
190.88728410256408,37060.4714530685,-40.80916310331456,432.31809618935904,predD128L20N10_BatchSize_35_epochs_19_Balance.csv
39.995502948717935,2106.118174838219,-1.375982680041583,90.58109749015688,predD128L20N10_BatchSize_40_epochs_15_Balance.csv
191.11087153846154,37018.67789243177,-40.76201438326813,432.82447300263647,predD128L20N10_BatchSize_40_epochs_16_Balance.csv
87.61149771794872,8744.114542851923,-8.864529424001473,198.42094813068377,predD128L20N10_BatchSize_40_epochs_17_Balance.csv
141.43877641025637,20327.61343341459,-21.93226373590536,320.32800315908054,predD128L20N10_BatchSize_40_epochs_18_Balance.csv
119.16891589743591,15136.177290441567,-16.07563018722366,269.8916226292378,predD128L20N10_BatchSize_40_epochs_19_Balance.csv
138.13753641025644,19603.849260171955,-21.115761053100673,312.85141403700317,predD128L20N10_BatchSize_45_epochs_15_Balance.csv
215.27770846153848,47217.700243678395,-52.26787419181396,487.5570916714093,predD128L20N10_BatchSize_45_epochs_16_Balance.csv
174.0990682051282,31189.770403988852,-34.186227990290014,394.29644603430853,predD128L20N10_BatchSize_45_epochs_17_Balance.csv
113.0862251538462,13721.86952099696,-14.480102070807897,256.1156537670876,predD128L20N10_BatchSize_45_epochs_18_Balance.csv
187.1587892307692,35525.90724458142,-39.07796965731664,423.8738678993275,predD128L20N10_BatchSize_45_epochs_19_Balance.csv
